timestamp,user_id,amount,payee,city,device,is_fraud
2026-08-14 22:20:00,U002,2200,mobile_recharge,Kolkata,DEV-B2,0
2026-08-14 22:52:00,U003,40000,support_refund,Pune,DEV-NEW-40,1
2026-08-14 23:11:00,U004,120,mobile_recharge,Mumbai,DEV-D4,0
2026-08-14 23:28:00,U002,1500,electricity_board,Kolkata,DEV-B2,0
2026-08-14 04:54:00,U001,3500,verify_kyc_now,Jaipur,DEV-NEW-19,1
2026-08-15 00:02:00,U005,120,mobile_recharge,Bengaluru,DEV-E5,0
2026-08-15 00:24:00,U003,1200,fuel_station,Delhi,DEV-C3,0
2026-08-15 00:37:00,U002,1500,landlord_rent,Kolkata,DEV-B2,0
2026-08-15 04:40:00,U001,40000,prize_claim_01,Lucknow,DEV-NEW-68,1
2026-08-15 01:02:00,U003,3000,landlord_rent,Delhi,DEV-C3,0
2026-08-15 01:22:00,U004,50,electricity_board,Mumbai,DEV-D4,0
2026-08-15 01:30:00,U003,800,fuel_station,Delhi,DEV-C3,0
2026-08-15 02:01:00,U001,480,medical_store,Ranchi,DEV-A1,0
2026-08-15 02:32:00,U001,1500,friend_amit,Ranchi,DEV-A1,0
2026-08-15 02:35:00,U002,120,friend_amit,Kolkata,DEV-B2,0
2026-08-15 03:04:00,U001,250,mobile_recharge,Ranchi,DEV-A1,0
2026-08-15 03:31:00,U002,2200,fuel_station,Kolkata,DEV-B2,0
2026-08-15 03:40:00,U001,3000,electricity_board,Ranchi,DEV-A1,0
2026-08-15 04:14:00,U004,250,mobile_recharge,Mumbai,DEV-D4,0
2026-08-15 04:36:00,U005,800,landlord_rent,Bengaluru,DEV-E5,0
2026-08-15 04:49:00,U004,800,landlord_rent,Mumbai,DEV-D4,0
2026-08-15 05:04:00,U003,800,fuel_station,Delhi,DEV-C3,0
2026-08-15 05:18:00,U003,2200,electricity_board,Delhi,DEV-C3,0
2026-08-15 05:41:00,U004,800,electricity_board,Mumbai,DEV-D4,0
2026-08-15 06:16:00,U001,1500,fuel_station,Ranchi,DEV-A1,0
2026-08-15 06:26:00,U003,800,medical_store,Delhi,DEV-C3,0
2026-08-15 06:49:00,U001,800,medical_store,Ranchi,DEV-A1,0
2026-08-15 07:03:00,U004,3000,electricity_board,Mumbai,DEV-D4,0
2026-08-15 07:21:00,U005,480,friend_amit,Bengaluru,DEV-E5,0
2026-08-15 07:55:00,U001,480,merchant_grocery,Ranchi,DEV-A1,0
2026-08-15 08:22:00,U001,2200,merchant_grocery,Ranchi,DEV-A1,0
2026-08-15 08:23:00,U002,250,mobile_recharge,Kolkata,DEV-B2,0
2026-08-15 08:54:00,U004,800,electricity_board,Mumbai,DEV-D4,0
2026-08-15 08:58:00,U003,120,medical_store,Delhi,DEV-C3,0
2026-08-15 09:13:00,U005,50,friend_amit,Bengaluru,DEV-E5,0
2026-08-15 09:25:00,U004,50,fuel_station,Mumbai,DEV-D4,0
2026-08-15 09:57:00,U004,800,merchant_grocery,Mumbai,DEV-D4,0
2026-08-15 10:17:00,U001,120,electricity_board,Ranchi,DEV-A1,0
2026-08-15 10:47:00,U003,3000,landlord_rent,Delhi,DEV-C3,0
2026-08-15 10:56:00,U004,2200,electricity_board,Mumbai,DEV-D4,0
2026-08-15 11:04:00,U002,2200,medical_store,Kolkata,DEV-B2,0
2026-08-15 11:16:00,U003,49999,prize_claim_01,Delhi,DEV-NEW-96,1
2026-08-15 02:37:00,U005,49999,quickcash_pay,Hyderabad,DEV-E5,1
2026-08-15 11:57:00,U003,50,electricity_board,Delhi,DEV-C3,0
2026-08-15 12:13:00,U003,2500,lucky_winner_44,Delhi,DEV-NEW-61,1
2026-08-15 12:21:00,U003,800,electricity_board,Delhi,DEV-C3,0
2026-08-15 12:36:00,U005,250,mobile_recharge,Bengaluru,DEV-E5,0
2026-08-15 13:06:00,U002,1200,mobile_recharge,Kolkata,DEV-B2,0
2026-08-15 13:37:00,U005,480,fuel_station,Bengaluru,DEV-E5,0
2026-08-15 13:43:00,U002,3000,medical_store,Kolkata,DEV-B2,0
2026-08-15 13:48:00,U003,120,merchant_grocery,Delhi,DEV-C3,0
2026-08-15 14:21:00,U005,3000,friend_amit,Bengaluru,DEV-E5,0
2026-08-15 14:42:00,U002,2200,merchant_grocery,Kolkata,DEV-B2,0
2026-08-15 15:14:00,U002,15000,prize_claim_01,Kolkata,DEV-NEW-26,1
2026-08-15 15:16:00,U003,50,medical_store,Delhi,DEV-C3,0
2026-08-15 03:21:00,U002,49999,kyc_update_88,Kolkata,DEV-NEW-17,1
2026-08-15 15:30:00,U002,1500,electricity_board,Kolkata,DEV-B2,0
2026-08-15 15:59:00,U004,1500,mobile_recharge,Mumbai,DEV-D4,0
2026-08-15 16:34:00,U001,1200,merchant_grocery,Ranchi,DEV-A1,0
2026-08-15 17:09:00,U002,250,medical_store,Kolkata,DEV-B2,0
2026-08-15 17:10:00,U002,800,mobile_recharge,Kolkata,DEV-B2,0
2026-08-15 17:38:00,U005,480,friend_amit,Bengaluru,DEV-E5,0
2026-08-15 18:01:00,U004,480,medical_store,Mumbai,DEV-D4,0
2026-08-15 18:04:00,U001,1500,landlord_rent,Ranchi,DEV-A1,0
2026-08-15 18:20:00,U001,120,landlord_rent,Ranchi,DEV-A1,0
2026-08-15 18:49:00,U001,50,friend_amit,Ranchi,DEV-A1,0
2026-08-15 19:15:00,U001,3000,friend_amit,Ranchi,DEV-A1,0
2026-08-15 19:24:00,U001,800,friend_amit,Ranchi,DEV-A1,0
2026-08-15 19:45:00,U005,1200,friend_amit,Bengaluru,DEV-E5,0
2026-08-15 19:55:00,U003,3000,friend_amit,Delhi,DEV-C3,0
2026-08-15 20:15:00,U004,3000,landlord_rent,Mumbai,DEV-D4,0
2026-08-15 20:43:00,U002,50,electricity_board,Kolkata,DEV-B2,0
2026-08-15 21:17:00,U004,1500,mobile_recharge,Mumbai,DEV-D4,0
2026-08-15 21:37:00,U002,3000,mobile_recharge,Kolkata,DEV-B2,0
2026-08-15 21:52:00,U002,250,fuel_station,Kolkata,DEV-B2,0
2026-08-15 21:56:00,U004,1500,landlord_rent,Mumbai,DEV-D4,0
2026-08-15 22:05:00,U005,800,friend_amit,Bengaluru,DEV-E5,0
2026-08-15 22:11:00,U003,1200,merchant_grocery,Delhi,DEV-C3,0
2026-08-15 22:24:00,U005,24999,kyc_update_88,Chennai,DEV-E5,1
2026-08-15 22:44:00,U003,50,friend_amit,Delhi,DEV-C3,0
2026-08-15 22:52:00,U002,2200,friend_amit,Kolkata,DEV-B2,0
2026-08-15 23:06:00,U005,480,landlord_rent,Bengaluru,DEV-E5,0
2026-08-15 23:25:00,U003,3000,medical_store,Delhi,DEV-C3,0
2026-08-15 23:45:00,U003,3000,mobile_recharge,Delhi,DEV-C3,0
2026-08-15 23:52:00,U004,2200,fuel_station,Mumbai,DEV-D4,0
2026-08-16 00:06:00,U003,1500,merchant_grocery,Delhi,DEV-C3,0
2026-08-16 00:21:00,U005,50,electricity_board,Bengaluru,DEV-E5,0
2026-08-16 00:48:00,U005,480,electricity_board,Bengaluru,DEV-E5,0
2026-08-16 01:13:00,U002,480,mobile_recharge,Kolkata,DEV-B2,0
2026-08-16 01:35:00,U005,2200,medical_store,Bengaluru,DEV-E5,0
2026-08-16 02:05:00,U004,1200,friend_amit,Mumbai,DEV-D4,0
2026-08-16 02:40:00,U002,3000,medical_store,Kolkata,DEV-B2,0
2026-08-16 01:14:00,U001,24999,prize_claim_01,Ranchi,DEV-A1,1
2026-08-16 03:28:00,U001,1200,merchant_grocery,Ranchi,DEV-A1,0
2026-08-16 03:59:00,U005,50,merchant_grocery,Bengaluru,DEV-E5,0
2026-08-16 04:26:00,U005,5000,support_refund,Surat,DEV-E5,1
2026-08-16 04:33:00,U002,3000,friend_amit,Kolkata,DEV-B2,0
2026-08-16 04:46:00,U002,800,fuel_station,Kolkata,DEV-B2,0
2026-08-16 05:04:00,U003,120,electricity_board,Delhi,DEV-C3,0
2026-08-16 05:34:00,U004,480,electricity_board,Mumbai,DEV-D4,0
2026-08-16 03:37:00,U001,8000,lucky_winner_44,Ranchi,DEV-NEW-17,1
2026-08-16 05:44:00,U003,50,friend_amit,Delhi,DEV-C3,0
2026-08-16 06:15:00,U002,120,medical_store,Kolkata,DEV-B2,0
2026-08-16 06:50:00,U003,50,friend_amit,Delhi,DEV-C3,0
2026-08-16 06:52:00,U003,250,fuel_station,Delhi,DEV-C3,0
2026-08-16 06:57:00,U004,480,landlord_rent,Mumbai,DEV-D4,0
2026-08-16 07:32:00,U004,250,fuel_station,Mumbai,DEV-D4,0
2026-08-16 08:05:00,U001,1200,merchant_grocery,Ranchi,DEV-A1,0
2026-08-16 08:33:00,U001,120,electricity_board,Ranchi,DEV-A1,0
2026-08-16 08:59:00,U005,1200,merchant_grocery,Bengaluru,DEV-E5,0
2026-08-16 09:28:00,U003,1200,landlord_rent,Delhi,DEV-C3,0
2026-08-16 09:56:00,U004,1500,merchant_grocery,Mumbai,DEV-D4,0
2026-08-16 10:15:00,U005,120,merchant_grocery,Bengaluru,DEV-E5,0
2026-08-16 10:25:00,U003,250,medical_store,Delhi,DEV-C3,0
2026-08-16 10:46:00,U004,120,merchant_grocery,Mumbai,DEV-D4,0
2026-08-16 11:15:00,U003,800,merchant_grocery,Delhi,DEV-C3,0
2026-08-16 11:21:00,U002,2200,landlord_rent,Kolkata,DEV-B2,0
2026-08-16 11:54:00,U005,50,merchant_grocery,Bengaluru,DEV-E5,0
2026-08-16 12:00:00,U003,1200,fuel_station,Delhi,DEV-C3,0
2026-08-16 12:01:00,U004,1500,fuel_station,Mumbai,DEV-D4,0
2026-08-16 12:17:00,U001,250,medical_store,Ranchi,DEV-A1,0
2026-08-16 12:28:00,U004,800,electricity_board,Mumbai,DEV-D4,0
2026-08-16 12:38:00,U004,24999,verify_kyc_now,Mumbai,DEV-NEW-71,1
2026-08-16 12:51:00,U004,250,electricity_board,Mumbai,DEV-D4,0
2026-08-16 13:17:00,U001,1500,fuel_station,Ranchi,DEV-A1,0
2026-08-16 13:46:00,U003,250,electricity_board,Delhi,DEV-C3,0
2026-08-16 13:59:00,U003,250,mobile_recharge,Delhi,DEV-C3,0
2026-08-16 14:18:00,U003,2200,landlord_rent,Delhi,DEV-C3,0
2026-08-16 14:39:00,U002,1500,electricity_board,Kolkata,DEV-B2,0
2026-08-16 14:52:00,U001,3000,friend_amit,Ranchi,DEV-A1,0
2026-08-16 14:54:00,U005,2200,medical_store,Bengaluru,DEV-E5,0
2026-08-16 15:23:00,U002,120,fuel_station,Kolkata,DEV-B2,0
2026-08-16 15:55:00,U004,800,friend_amit,Mumbai,DEV-D4,0
2026-08-16 16:05:00,U003,1500,merchant_grocery,Delhi,DEV-C3,0
2026-08-16 16:36:00,U004,3000,landlord_rent,Mumbai,DEV-D4,0
2026-08-16 01:11:00,U004,5000,kyc_update_88,Mumbai,DEV-D4,1
2026-08-16 17:22:00,U003,50,landlord_rent,Delhi,DEV-C3,0
2026-08-16 17:44:00,U004,1500,merchant_grocery,Mumbai,DEV-D4,0
2026-08-16 17:51:00,U001,3000,medical_store,Ranchi,DEV-A1,0
2026-08-16 18:06:00,U005,1500,mobile_recharge,Bengaluru,DEV-E5,0
2026-08-16 18:39:00,U005,50,mobile_recharge,Bengaluru,DEV-E5,0
2026-08-16 18:58:00,U001,120,merchant_grocery,Ranchi,DEV-A1,0
2026-08-16 19:21:00,U002,2200,fuel_station,Kolkata,DEV-B2,0
2026-08-16 19:55:00,U002,2200,merchant_grocery,Kolkata,DEV-B2,0
2026-08-16 20:24:00,U004,800,merchant_grocery,Mumbai,DEV-D4,0
2026-08-16 20:26:00,U001,120,medical_store,Ranchi,DEV-A1,0
2026-08-16 20:42:00,U002,3000,friend_amit,Kolkata,DEV-B2,0
2026-08-16 21:10:00,U003,480,fuel_station,Delhi,DEV-C3,0
2026-08-16 21:22:00,U004,1500,mobile_recharge,Mumbai,DEV-D4,0
2026-08-16 21:35:00,U001,1500,mobile_recharge,Ranchi,DEV-A1,0
2026-08-16 21:49:00,U001,120,landlord_rent,Ranchi,DEV-A1,0
2026-08-16 22:24:00,U001,1200,friend_amit,Ranchi,DEV-A1,0
2026-08-16 22:32:00,U004,2200,landlord_rent,Mumbai,DEV-D4,0
2026-08-16 22:57:00,U003,120,electricity_board,Delhi,DEV-C3,0
2026-08-16 23:27:00,U003,800,landlord_rent,Delhi,DEV-C3,0
2026-08-16 23:33:00,U005,1200,merchant_grocery,Bengaluru,DEV-E5,0
2026-08-16 23:53:00,U002,5000,kyc_update_88,Hyderabad,DEV-NEW-59,1
2026-08-17 00:28:00,U004,250,landlord_rent,Mumbai,DEV-D4,0
2026-08-17 01:00:00,U002,250,electricity_board,Kolkata,DEV-B2,0
2026-08-17 01:04:00,U004,50,mobile_recharge,Mumbai,DEV-D4,0
2026-08-17 01:17:00,U002,3000,landlord_rent,Kolkata,DEV-B2,0
2026-08-17 01:44:00,U004,1500,medical_store,Mumbai,DEV-D4,0
2026-08-17 02:16:00,U004,50,fuel_station,Mumbai,DEV-D4,0
2026-08-17 02:35:00,U002,3500,support_refund,Kolkata,DEV-NEW-68,1
2026-08-17 02:43:00,U005,800,fuel_station,Bengaluru,DEV-E5,0
2026-08-17 03:07:00,U005,50,fuel_station,Bengaluru,DEV-E5,0
2026-08-17 03:42:00,U004,1500,merchant_grocery,Mumbai,DEV-D4,0
2026-08-17 04:02:00,U002,50,mobile_recharge,Kolkata,DEV-B2,0
2026-08-17 04:25:00,U003,120,mobile_recharge,Delhi,DEV-C3,0
2026-08-17 04:41:00,U001,1200,fuel_station,Ranchi,DEV-A1,0
2026-08-17 05:09:00,U005,250,fuel_station,Bengaluru,DEV-E5,0
2026-08-17 05:23:00,U002,1200,landlord_rent,Kolkata,DEV-B2,0
2026-08-17 05:58:00,U003,800,electricity_board,Delhi,DEV-C3,0
2026-08-17 06:16:00,U005,3000,medical_store,Bengaluru,DEV-E5,0
2026-08-17 06:25:00,U001,1500,merchant_grocery,Ranchi,DEV-A1,0
2026-08-17 06:34:00,U003,250,friend_amit,Delhi,DEV-C3,0
2026-08-17 06:55:00,U002,1500,mobile_recharge,Kolkata,DEV-B2,0
2026-08-17 07:13:00,U002,1500,mobile_recharge,Kolkata,DEV-B2,0
2026-08-17 07:19:00,U001,800,medical_store,Ranchi,DEV-A1,0
2026-08-17 07:49:00,U003,1200,landlord_rent,Delhi,DEV-C3,0
2026-08-17 07:55:00,U001,2200,medical_store,Ranchi,DEV-A1,0
2026-08-17 08:00:00,U003,1500,friend_amit,Delhi,DEV-C3,0
2026-08-17 08:14:00,U004,1200,fuel_station,Mumbai,DEV-D4,0
2026-08-17 08:36:00,U003,250,landlord_rent,Delhi,DEV-C3,0
2026-08-17 08:58:00,U004,50,merchant_grocery,Mumbai,DEV-D4,0
2026-08-17 09:28:00,U001,3500,lucky_winner_44,Surat,DEV-NEW-64,1
2026-08-17 09:39:00,U003,800,merchant_grocery,Delhi,DEV-C3,0
2026-08-17 09:56:00,U003,3500,unknown_9284,Delhi,DEV-NEW-49,1
2026-08-17 10:03:00,U001,15000,unknown_9284,Ranchi,DEV-NEW-38,1
2026-08-17 10:31:00,U001,2200,merchant_grocery,Ranchi,DEV-A1,0
2026-08-17 10:56:00,U002,2500,unknown_9284,Hyderabad,DEV-NEW-48,1
2026-08-17 11:30:00,U001,250,mobile_recharge,Ranchi,DEV-A1,0
2026-08-17 11:44:00,U003,250,mobile_recharge,Delhi,DEV-C3,0
2026-08-17 12:13:00,U005,120,merchant_grocery,Bengaluru,DEV-E5,0
2026-08-17 12:21:00,U002,1500,electricity_board,Kolkata,DEV-B2,0
2026-08-17 12:42:00,U004,480,electricity_board,Mumbai,DEV-D4,0
2026-08-17 12:58:00,U001,800,fuel_station,Ranchi,DEV-A1,0
2026-08-17 13:18:00,U001,3000,friend_amit,Ranchi,DEV-A1,0
2026-08-17 13:37:00,U004,480,mobile_recharge,Mumbai,DEV-D4,0
2026-08-17 13:45:00,U004,120,landlord_rent,Mumbai,DEV-D4,0
2026-08-17 14:09:00,U001,250,mobile_recharge,Ranchi,DEV-A1,0
2026-08-17 14:36:00,U005,250,fuel_station,Bengaluru,DEV-E5,0
2026-08-17 02:41:00,U004,2500,unknown_9284,Mumbai,DEV-NEW-15,1
2026-08-17 15:08:00,U005,1500,merchant_grocery,Bengaluru,DEV-E5,0
2026-08-17 15:43:00,U005,800,merchant_grocery,Bengaluru,DEV-E5,0
2026-08-17 15:49:00,U003,480,fuel_station,Delhi,DEV-C3,0
2026-08-17 16:24:00,U002,120,electricity_board,Kolkata,DEV-B2,0
2026-08-17 01:40:00,U004,24999,lucky_winner_44,Mumbai,DEV-NEW-88,1
2026-08-17 16:51:00,U001,1200,landlord_rent,Ranchi,DEV-A1,0
2026-08-17 17:08:00,U005,250,medical_store,Bengaluru,DEV-E5,0
2026-08-17 17:16:00,U003,50,electricity_board,Delhi,DEV-C3,0
2026-08-17 17:34:00,U004,800,medical_store,Mumbai,DEV-D4,0
2026-08-17 17:39:00,U005,3000,electricity_board,Bengaluru,DEV-E5,0
2026-08-17 18:11:00,U001,250,electricity_board,Ranchi,DEV-A1,0
2026-08-17 18:28:00,U002,120,friend_amit,Kolkata,DEV-B2,0
2026-08-17 18:29:00,U005,15000,quickcash_pay,Hyderabad,DEV-NEW-56,1
2026-08-17 18:44:00,U004,1500,medical_store,Mumbai,DEV-D4,0
2026-08-17 19:02:00,U003,1200,merchant_grocery,Delhi,DEV-C3,0
2026-08-17 19:06:00,U005,3000,merchant_grocery,Bengaluru,DEV-E5,0
2026-08-17 19:11:00,U004,800,fuel_station,Mumbai,DEV-D4,0
2026-08-17 19:32:00,U003,24999,unknown_9284,Delhi,DEV-NEW-47,1
2026-08-17 20:04:00,U005,480,medical_store,Bengaluru,DEV-E5,0
2026-08-17 20:20:00,U005,1500,merchant_grocery,Bengaluru,DEV-E5,0
2026-08-17 20:55:00,U002,50,electricity_board,Kolkata,DEV-B2,0
2026-08-17 21:20:00,U001,800,merchant_grocery,Ranchi,DEV-A1,0
2026-08-17 21:54:00,U002,1500,mobile_recharge,Kolkata,DEV-B2,0
2026-08-17 22:04:00,U001,120,merchant_grocery,Ranchi,DEV-A1,0
2026-08-17 22:38:00,U002,1200,mobile_recharge,Kolkata,DEV-B2,0
2026-08-17 22:45:00,U001,1500,merchant_grocery,Ranchi,DEV-A1,0
2026-08-17 22:49:00,U005,250,friend_amit,Bengaluru,DEV-E5,0
2026-08-17 23:06:00,U003,1500,medical_store,Delhi,DEV-C3,0
2026-08-17 23:27:00,U003,480,merchant_grocery,Delhi,DEV-C3,0
2026-08-17 23:36:00,U002,120,friend_amit,Kolkata,DEV-B2,0
2026-08-17 23:47:00,U001,1200,mobile_recharge,Ranchi,DEV-A1,0
2026-08-18 00:22:00,U001,480,mobile_recharge,Ranchi,DEV-A1,0
2026-08-18 00:52:00,U003,120,merchant_grocery,Delhi,DEV-C3,0
2026-08-18 01:12:00,U002,50,friend_amit,Kolkata,DEV-B2,0
2026-08-18 03:22:00,U003,24999,verify_kyc_now,Delhi,DEV-NEW-16,1
2026-08-18 01:38:00,U004,2500,prize_claim_01,Chennai,DEV-D4,1
2026-08-18 01:51:00,U002,1200,medical_store,Kolkata,DEV-B2,0
2026-08-18 02:08:00,U001,120,merchant_grocery,Ranchi,DEV-A1,0
2026-08-18 02:21:00,U001,2200,fuel_station,Ranchi,DEV-A1,0
2026-08-18 02:27:00,U002,1200,merchant_grocery,Kolkata,DEV-B2,0
2026-08-18 01:57:00,U001,8000,prize_claim_01,Jaipur,DEV-A1,1
2026-08-18 03:15:00,U002,250,merchant_grocery,Kolkata,DEV-B2,0
2026-08-18 03:31:00,U005,2200,mobile_recharge,Bengaluru,DEV-E5,0
2026-08-18 04:02:00,U005,5000,lucky_winner_44,Bengaluru,DEV-NEW-35,1
2026-08-18 04:27:00,U001,1200,mobile_recharge,Ranchi,DEV-A1,0
2026-08-18 04:59:00,U005,3000,electricity_board,Bengaluru,DEV-E5,0
2026-08-18 05:17:00,U004,1200,landlord_rent,Mumbai,DEV-D4,0
2026-08-18 05:19:00,U002,800,merchant_grocery,Kolkata,DEV-B2,0
2026-08-18 05:53:00,U004,480,friend_amit,Mumbai,DEV-D4,0
2026-08-18 06:09:00,U001,800,landlord_rent,Ranchi,DEV-A1,0
2026-08-18 06:24:00,U001,1500,electricity_board,Ranchi,DEV-A1,0
2026-08-18 06:36:00,U002,1200,fuel_station,Kolkata,DEV-B2,0
